PFR,Accession,P-score,E-value,C-score,% Cleavages,Proteoform Level,Q-value,Mono Mass,Avg Mass
4934126,P68871,0.0000005,7.5,1.482,6%,4,0.0045,16108.16,16118.2
43413,P68871,0.0000005,7.5,15.64,7%,4,0.0045,11772.05,11779.49
127257,P68871,0.00000054,8.2,9.796,5%,4,0.0046,16110.27,16120.43
346249,P69905,0.00000053,8.1,1.249,4%,4,0.0046,15356.78,15366.3
524943,P68871,0.00000053,8.1,1.219,6%,4,0.0046,15951.19,15961.18
441653,P69905,1.6E-25,6.7E-18,22.85,11%,4,0.0047,15097.78,18.02
340032,P16403,2E-25,8.3E-18,0.1928,35%,4,0.0047,4555.98,4558.79
5813891,P69905,1.9E-25,7.8E-18,219.4,25%,1,0.0047,11549.06,18.02
379725,P60709,1.7E-25,7.2E-18,285.3,41%,1,0.0047,3854.88,18.02
35860,O60814,1.7E-25,7.1E-18,212.1,68%,1,0.0047,2019.18,2020.4
224616,P68871,2.4E-25,1E-17,270.5,30%,1,0.0047,7951.12,18.02
18721,P02042,2.4E-25,9.8E-18,316.1,76%,1,0.0047,1939.04,18.02
5484468,P69905,2.4E-25,9.7E-18,373,13%,1,0.0047,13964.23,18.02
224627,P68871,2.3E-25,9.4E-18,95.49,15%,1,0.0047,15842.2,18.02
5790125,P84243,2.3E-25,9.3E-18,0.004385,50%,4,0.0047,2646.52,2648.11
441743,P68871,3.7E-25,1.5E-17,3.01,11%,4,0.0047,15829.18,18.02
5790126,P10412,3.6E-25,1.5E-17,317.4,54%,1,0.0047,2612.71,2614.31
5529621,P02042,3.5E-25,1.4E-17,473.7,25%,1,0.0047,6729.47,18.02
5791469,P21333-1,3.2E-25,1.3E-17,405,31%,1,0.0047,4040.08,18.02
424408,P62805,3.1E-25,1.3E-17,171.1,18%,1,0.0047,7601.43,7605.97
425531,P68431,2.7E-25,1.1E-17,0.1424,19%,4,0.0047,8416.93,8421.98
184181,P60709,2.7E-25,1.1E-17,3.01,12%,4,0.0047,9940.82,18.02
5791582,P68871,2.6E-25,1.1E-17,224.2,25%,1,0.0047,9319.9,18.02
303851,P60174-1,2.5E-25,1E-17,388.4,20%,1,0.0047,9209.76,18.02
5792710,P60709,4.6E-25,1.9E-17,215.8,23%,1,0.0048,6918.36,18.02
27557,P04908,4.4E-25,1.8E-17,0.2996,73%,4,0.0048,1800.07,1801.17
224625,P68871,3.8E-25,1.6E-17,2.952,16%,4,0.0048,15871.16,18.02
1223744,P68871,5.2E-25,2.1E-17,7.414,17%,4,0.0048,15884.18,18.02
300628,P62805,4.9E-25,2E-17,1.761,17%,4,0.0048,9015.2,9020.59
259011,P68871,0.00000061,9.3,63.77,3%,1,0.005,16063.25,16073.32
352366,P10412,5.8E-25,2.4E-17,260.2,30%,1,0.005,5442.25,5445.53
339935,P10412,5.7E-25,2.4E-17,41.34,57%,1,0.005,2259.46,2260.84
340053,P16402,5.7E-25,2.4E-17,0.6695,43%,4,0.005,2514.62,2516.16
365618,P00338-1,5.4E-25,2.2E-17,0.4576,16%,4,0.005,9238.88,18.02
627005,P68871,5.4E-25,2.2E-17,45.01,17%,1,0.005,15880.12,18.02
73106,P04406-1,5.3E-25,2.2E-17,241,41%,1,0.005,3113.79,18.02
4657197,P68871,0.00000064,9.7,0.164,5%,4,0.005,11895.01,11902.49
5397206,P69905,0.00000062,9.4,0.2999,3%,4,0.005,15520.77,15530.36
433209,P08670,7.1E-25,3E-17,174.9,45%,1,0.0052,3072.64,18.02
5518110,P68871,6.8E-25,2.8E-17,0.7644,15%,4,0.0052,15865.08,18.02
23118,P05204,6.1E-25,2.5E-17,231.7,20%,1,0.0052,5933.44,18.02
5518368,P68871,6.1E-25,2.5E-17,1.249,21%,4,0.0052,11184.64,18.02
525060,P68871,5.9E-25,2.4E-17,272.6,23%,1,0.0052,7924.14,18.02
4894718,P68871,0.00000068,10,246.7,17%,1,0.0054,3257.7,3259.67
170666,P68871,0.00000072,11,2.292,6%,4,0.0054,15951.19,15961.18
4934026,P68871,0.00000071,11,0.007934,6%,4,0.0054,16159.14,16169.18
346290,P69905,0.00000071,11,50.47,6%,1,0.0054,15841.72,15851.49
3481730,P68871,0.00000073,11,0.6447,6%,4,0.0055,12067.96,12075.49
5184885,P06733-1,7.9E-25,3.3E-17,3.01,32%,4,0.0056,4861.54,18.02
473287,P68871,7.3E-25,3E-17,5.575,15%,4,0.0056,15871.16,18.02
13281,P17096-2,0.00000074,11,1.761,6%,4,0.0056,10743.52,10749.72
421773,P05204,9.4E-25,3.9E-17,404.7,24%,1,0.0058,8556.7,18.02
1212198,P69905,9E-25,3.7E-17,319.5,12%,1,0.0058,14092.33,18.02
5791583,P06733-1,8.6E-25,3.5E-17,405.2,15%,1,0.0058,8821.71,18.02
184177,P63261,8.3E-25,3.4E-17,3.01,15%,4,0.0058,11593.74,18.02
165385,P60709,1.4E-24,5.7E-17,280.2,17%,1,0.0059,8575.35,18.02
5791460,Q6DN03,1E-28,4.3E-21,351.7,55%,1,0.0059,3413.02,3415.05
311283,Q16777,1.2E-24,5E-17,0.6695,29%,4,0.0059,4731.67,4734.46
23124,P05204,1.2E-24,4.8E-17,302,27%,1,0.0059,5748.32,18.02
432356,P68431,1.1E-24,4.5E-17,0.03899,18%,4,0.0059,8430.95,8436
5791479,P60709,1.5E-24,6E-17,728.8,19%,1,0.0059,5899.81,18.02
272146,P68871,1.4E-24,6E-17,387.6,33%,1,0.0059,4031.15,18.02
5010196,A0A2R8Y619,0.00000079,12,0.8141,4%,4,0.006,13820.99,13829.6
3480020,P68871,1.5E-24,6.4E-17,5.239,20%,4,0.0061,10017.22,18.02
5790127,P68871,1.5E-24,6.3E-17,425.3,28%,1,0.0061,5311.74,18.02
165496,P08670,1.5E-24,6.3E-17,454,38%,1,0.0061,4148.16,18.02
1223690,P68871,1.6E-24,6.7E-17,19.77,16%,4,0.0063,15964.14,18.02
5791584,O00479,1.6E-24,6.6E-17,224.2,31%,1,0.0063,4712.73,18.02
73395,P60709,1.6E-24,6.5E-17,360.3,16%,1,0.0063,10751.47,18.02
330361,Q6DN03,6.8E-29,2.8E-21,386.2,72%,1,0.0065,2321.34,2322.7
68989,P69905,1.8E-24,7.6E-17,200.8,25%,1,0.0065,6854.48,18.02
5790128,P09651-1,1.7E-24,6.9E-17,300.9,12%,1,0.0065,12338.14,18.02
184193,P60709,2.7E-24,1.1E-16,1.761,12%,4,0.0066,13459.68,18.02
165095,P58876,2.7E-24,1.1E-16,115.6,20%,1,0.0066,11994.49,12001.84
300617,Q93077,2.3E-24,9.3E-17,161.3,18%,1,0.0066,11177.28,11183.97
5740087,Q6DN03,2.2E-24,9.2E-17,119.7,40%,1,0.0066,4098.37,18.02
5745762,P68871,2.2E-24,9.1E-17,58.31,14%,1,0.0066,9191.77,18.02
17504,P68431,2.1E-24,8.5E-17,0.00005715,56%,4,0.0066,3228.83,3230.89
5791475,P21333-1,4.4E-24,1.8E-16,187.6,36%,1,0.0066,3976.99,18.02
224664,P68871,3.8E-24,1.6E-16,5.679,14%,4,0.0066,15913.17,18.02
184188,P60709,3.7E-24,1.5E-16,42.46,17%,1,0.0066,11538.66,18.02
441645,P69905,3.4E-24,1.4E-16,207.2,30%,1,0.0066,4348.23,18.02
5791585,P68871,3.4E-24,1.4E-16,307.8,19%,1,0.0066,8025.19,18.02
5792774,P30043,8.8E-24,3.6E-16,294.1,39%,1,0.0066,4345.36,18.02
5800967,P60709,8.6E-24,3.6E-16,417,18%,1,0.0066,8722.43,18.02
304155,P21333-1,8.6E-24,3.6E-16,205.9,38%,1,0.0066,3780.87,18.02
300671,P04908,8.5E-24,3.5E-16,240.1,17%,1,0.0066,9456.32,9461.99
602615,P04908,8.2E-24,3.4E-16,0.2996,91%,4,0.0066,1377.78,1378.6
339489,Q9H299,8.1E-24,3.4E-16,584.4,27%,1,0.0066,5079.66,18.02
34277,P51991-1,8E-24,3.3E-16,281.5,36%,1,0.0066,4136.82,18.02
5790130,P60709,7.9E-24,3.3E-16,339.7,39%,1,0.0066,3650.69,18.02
5794954,P68431,7.3E-24,3E-16,1.603,27%,4,0.0066,4910.85,4913.76
5583686,P10412,6.8E-24,2.8E-16,1.761,54%,4,0.0066,2804.71,2806.39
5794953,P69905,6.8E-24,2.8E-16,264.4,32%,1,0.0066,4892.47,18.02
311309,Q16777,6.6E-24,2.7E-16,0.4139,50%,4,0.0066,2826.58,2828.24
435487,P39656-1,6.6E-24,2.7E-16,0,16%,4,0.0066,7451.94,18.02
5792709,P16401,6.3E-24,2.6E-16,0.6695,23%,4,0.0066,4825.1,4828.05
184170,P63261,5.8E-24,2.4E-16,45.82,15%,1,0.0066,11367.57,18.02
3879423,P23528,5.8E-24,2.4E-16,215,50%,1,0.0066,2717.54,18.02
309991,P04406-1,5.6E-24,2.3E-16,374.7,15%,1,0.0066,10532.18,18.02
240260,P06733-1,5.5E-24,2.3E-16,3.01,32%,4,0.0066,4861.54,18.02
5590386,Q06830,5.4E-24,2.2E-16,3.01,35%,4,0.0066,4080.04,18.02
74565,P21333-1,5.2E-24,2.2E-16,333.1,13%,1,0.0066,11653.03,18.02
5409491,P60709,5E-24,2E-16,3.01,19%,4,0.0066,9957.8,18.02
448361,P02042,4.9E-24,2E-16,831.6,21%,1,0.0066,5884.03,18.02
5804848,P68871,9.8E-24,4E-16,0.7918,9%,4,0.0068,13476.91,18.02
5518394,P68871,9.8E-24,4E-16,242.1,22%,1,0.0068,8334.19,18.02
184560,P63261,9.6E-24,3.9E-16,3.01,12%,4,0.0068,11367.57,18.02
308628,P21333-1,1E-23,4.2E-16,442.6,23%,1,0.007,6369.27,18.02
224684,P68871,1E-23,4.2E-16,2.169,14%,4,0.007,15131.82,18.02
5824533,P17096-1,0.00000094,14,2.964,7%,4,0.0071,11843.09,11850.01
5792724,P69905,1.1E-23,4.7E-16,187.2,22%,1,0.0071,7447.81,18.02
5790131,P0DMV8-2,1.1E-23,4.5E-16,339.2,14%,1,0.0071,11118.53,18.02
5518843,P68871,2.1E-23,8.5E-16,3.01,23%,4,0.0072,10239.15,18.02
5431484,P68871,2.1E-23,8.5E-16,238.6,23%,1,0.0072,10243.2,18.02
303676,P60709,2E-23,8.4E-16,442.3,12%,1,0.0072,13960.97,18.02
5589933,P07195,2E-23,8.1E-16,75.36,23%,1,0.0072,4503.47,18.02
5518540,P68871,1.9E-23,7.9E-16,407.9,21%,1,0.0072,6754.49,18.02
5350775,P60709,1.5E-23,6.4E-16,3.795,24%,4,0.0072,5434.56,18.02
300928,P06733-1,1.5E-23,6.4E-16,3.01,20%,4,0.0072,9078.89,18.02
426096,P68431,3.2E-23,1.3E-15,0.008725,45%,4,0.0072,2524.47,2525.94
186291,P05204,1.5E-23,6.3E-16,3.01,17%,4,0.0072,9238.93,18.02
5519280,P68871,3.1E-23,1.3E-15,3.01,21%,4,0.0072,9966.15,18.02
16918,P68431,1.5E-23,6.3E-16,0.00005791,36%,4,0.0072,3891.12,3893.59
5790132,P60709,1.4E-23,5.8E-16,49.26,21%,1,0.0072,9171.59,18.02
441893,P02042,2.9E-23,1.2E-15,230.5,11%,1,0.0072,15815.18,18.02
5792711,P02545-1,2.7E-23,1.1E-15,494.1,26%,1,0.0072,3752.8,18.02
5791586,P10412,2.7E-23,1.1E-15,0,50%,4,0.0072,1972.27,1973.48
524972,P68871,2.3E-23,9.4E-16,30.22,15%,4,0.0072,15951.12,18.02
336161,Q6FI13,4.4E-23,1.8E-15,202.9,19%,1,0.0073,9444.27,9450
5790133,P60174-1,4.2E-23,1.7E-15,496,26%,1,0.0073,4122.13,18.02
823446,P68871,4E-23,1.7E-15,9.503,13%,4,0.0073,15922.17,18.02
5791587,P10412,4E-23,1.6E-15,122.1,67%,1,0.0073,2148.36,2149.65
183715,P10412,3.8E-23,1.6E-15,298,19%,1,0.0073,9726.55,9732.38
5350560,P60709,3.5E-23,1.4E-15,52.64,20%,1,0.0073,11344.49,18.02
417685,P02042,3.2E-23,1.3E-15,296.7,11%,1,0.0073,15237.89,18.02
5790137,P63261,8.8E-23,3.6E-15,28.85,24%,4,0.0073,5490.62,18.02
823491,P68871,8.6E-23,3.6E-15,1.909,12%,4,0.0073,15909.15,18.02
5428700,P68871,8.3E-23,3.4E-15,486,20%,1,0.0073,7260.81,18.02
5350211,P60709,8.1E-23,3.3E-15,1.249,13%,4,0.0073,11554.66,18.02
5796132,P68871,8E-23,3.3E-15,2.79,14%,4,0.0073,14716.54,18.02
5794955,Q16695,7.7E-23,3.2E-15,0.6794,30%,4,0.0073,5151,5154.06
5350266,P60709,7.6E-23,3.1E-15,1.243,15%,4,0.0073,11539.66,18.02
5583689,P10412,7.4E-23,3E-15,1.384,50%,4,0.0073,2782.81,2784.52
5790136,P63261,7E-23,2.9E-15,131.8,35%,1,0.0073,4213.06,18.02
340423,P68431,6.9E-23,2.9E-15,0.004341,50%,4,0.0073,2281.35,2282.67
5790135,P16401,6.9E-23,2.8E-15,0.1931,38%,4,0.0073,3081.96,3083.85
169452,P69905,6.7E-23,2.8E-15,217.1,23%,1,0.0073,8487.27,18.02
1223727,P68871,6.6E-23,2.7E-15,7.104,15%,4,0.0073,15865.08,18.02
5790134,P68871,6.5E-23,2.7E-15,197.2,25%,1,0.0073,6663.43,18.02
5796131,P68871,6.5E-23,2.7E-15,1.601,13%,4,0.0074,15431.91,18.02
303964,P04406-1,6.3E-23,2.6E-15,144.1,33%,1,0.0074,3772.93,18.02
346050,P68871,5.3E-23,2.2E-15,275.2,11%,1,0.0074,15209.89,18.02
184185,P60709,5.3E-23,2.2E-15,94.98,20%,1,0.0074,9630.69,18.02
5518153,P68871,5.3E-23,2.2E-15,504.1,14%,1,0.0074,9418.97,18.02
5428658,P68871,4.8E-23,2E-15,364.9,14%,1,0.0074,14525.54,18.02
5518500,P68871,1.3E-22,5.6E-15,172.8,23%,1,0.0074,10059.23,18.02
5790140,P10412,1.2E-22,4.9E-15,230.6,36%,1,0.0074,2417.46,2418.91
5518874,P68871,1.2E-22,4.8E-15,521,9%,1,0.0074,14750.64,18.02
5809514,P60709,1.1E-22,4.6E-15,1.747,12%,4,0.0074,13475.68,18.02
161352,P08670,1E-22,4.3E-15,374.5,15%,1,0.0074,7015.46,18.02
413077,P21333-1,1E-22,4.2E-15,228.2,21%,1,0.0074,7305.78,18.02
5519109,P68871,9.9E-23,4.1E-15,1.221,15%,4,0.0074,15909.15,18.02
426122,P68431,9.3E-23,3.8E-15,0.008686,55%,4,0.0074,2566.51,2568.03
17157,P17096-1,0.000001,16,1.76,6%,4,0.0075,11740.04,18.02
473291,P68871,1.6E-22,6.5E-15,15.61,23%,4,0.0076,9960.13,18.02
165320,P04406-1,1.5E-22,6.2E-15,217.8,27%,1,0.0076,4937.67,18.02
212280,O60814,1.4E-22,6E-15,90.67,32%,1,0.0076,6322.59,6326.4
5794920,P68431,1.4E-22,5.8E-15,0.03911,16%,4,0.0076,8430.95,8436.01
5794956,P10412,1.8E-22,7.5E-15,348.1,18%,1,0.0077,7686.72,7691.36
5667477,P68871,1.8E-22,7.4E-15,173.1,23%,1,0.0077,6962.61,18.02
5738174,P02545-1,1.6E-22,6.8E-15,0,17%,4,0.0077,4979.39,18.02
5797223,P68871,1.6E-22,6.8E-15,3.01,17%,4,0.0077,12883.43,18.02
433251,P0DMV8-1,2.3E-22,9.6E-15,453,16%,1,0.0077,8673.48,18.02
346058,P68871,2.3E-22,9.5E-15,204.7,19%,1,0.0077,10055.18,18.02
5484540,P69905,2.1E-22,8.9E-15,617.9,21%,1,0.0077,8209.38,18.02
5428689,P68871,2.1E-22,8.6E-15,15.09,23%,4,0.0077,9282.75,18.02
5790141,P10412,2E-22,8.5E-15,127.2,69%,1,0.0077,1764.15,1765.22
5792776,P07858,1.9E-22,7.9E-15,33.25,33%,4,0.0077,4503.09,18.02
5808728,P60709,1.9E-22,7.8E-15,18.13,13%,4,0.0077,13475.68,18.02
170670,P68871,3E-22,1.2E-14,23.93,10%,4,0.0077,15942.23,18.02
339890,P60709,4.3E-22,1.8E-14,3.01,28%,4,0.0077,5636.73,18.02
340421,P68431,2.9E-22,1.2E-14,0.004335,45%,4,0.0077,2267.33,2268.65
5791480,P60174-1,4E-22,1.7E-14,228.6,28%,1,0.0077,4950.54,18.02
256951,Q6FI13,2.9E-22,1.2E-14,0.5115,34%,4,0.0077,4276.42,4278.95
5791588,P60174-1,3.9E-22,1.6E-14,240.6,35%,1,0.0077,3646.74,18.02
5792777,P10412,2.7E-22,1.1E-14,112.5,34%,1,0.0077,3542.2,3544.34
300055,P60709,3.9E-22,1.6E-14,279.5,13%,1,0.0077,15007.61,18.02
5790142,P16401,2.7E-22,1.1E-14,0.6695,41%,4,0.0077,3228.04,3229.99
239999,P69905,3.8E-22,1.6E-14,159.8,30%,1,0.0077,3585.84,18.02
342615,P35579-1,2.6E-22,1.1E-14,402.1,54%,1,0.0077,1543.8,18.02
5812622,P68871,3.8E-22,1.6E-14,0.5115,8%,4,0.0077,13233.83,18.02
5740085,Q6DN03,3.5E-22,1.5E-14,36.34,32%,4,0.0077,4123.39,18.02
186048,P60709,3.5E-22,1.4E-14,642.6,24%,1,0.0077,4838.5,18.02
5821285,P68871,3.4E-22,1.4E-14,1.249,16%,4,0.0077,12013.1,18.02
5350205,P60709,3.4E-22,1.4E-14,20.41,13%,4,0.0077,11569.67,18.02
170486,P02545-1,3.3E-22,1.4E-14,707.7,16%,1,0.0077,5368.52,18.02
420233,P62805,3.3E-22,1.4E-14,0.03159,24%,4,0.0077,8247.61,8252.67
5796133,P68871,3.2E-22,1.3E-14,1.761,11%,4,0.0077,13906.1,18.02
528302,P06576,3.2E-22,1.3E-14,1221,20%,1,0.0077,4141.24,18.02
5791474,P05164-1,3.1E-22,1.3E-14,434.5,35%,1,0.0077,3644.75,18.02
70189,P02545-1,4.7E-22,2E-14,885.5,19%,1,0.0078,4497.14,18.02
5791589,P68871,4.7E-22,1.9E-14,339.6,40%,1,0.0078,2694.46,18.02
5792716,P16401,4.5E-22,1.9E-14,0.6695,53%,4,0.0078,2073.31,2074.58
5350248,P60709,4.5E-22,1.8E-14,1.249,14%,4,0.0078,11328.49,18.02
7611,P16104,0.0000011,17,122.5,4%,1,0.0079,15126.35,15135.4
5007137,P68871,0.0000011,17,0.7679,5%,4,0.0079,16149.08,16159.08
170661,P68871,0.0000011,17,0.1933,5%,4,0.0079,16110.27,16120.43
346008,P68871,6.5E-22,2.7E-14,193.9,30%,1,0.008,7953.13,18.02
5792729,Q16778,3.7E-36,1.5E-28,319,56%,1,0.008,3867.28,3869.58
4920893,P59666,0.0000012,18,43.16,14%,1,0.0082,3527.53,3530.1
5790144,P60709,8.7E-22,3.6E-14,438.7,27%,1,0.0082,4098.12,18.02
5518279,P68871,8.7E-22,3.6E-14,1.761,10%,4,0.0082,14275.34,18.02
5583646,P16402,8.6E-22,3.5E-14,0.1984,33%,4,0.0082,5410.44,5413.75
303614,P09651-1,8.5E-22,3.5E-14,140.3,21%,1,0.0082,4380.02,18.02
441827,P68871,8.1E-22,3.4E-14,8.788,13%,4,0.0082,15833.2,18.02
5792778,P68871,8E-22,3.3E-14,3.01,19%,4,0.0082,9202.78,18.02
5350261,P60709,8E-22,3.3E-14,1.245,12%,4,0.0082,11327.51,18.02
472537,P16402,7.6E-22,3.1E-14,67.38,34%,1,0.0082,4697.98,4700.86
5791590,P60709,7.5E-22,3.1E-14,582.6,17%,1,0.0082,4925.35,18.02
5792715,P60709,7.4E-22,3E-14,1.249,11%,4,0.0082,9085.44,18.02
5012761,P59665,0.0000012,18,54.17,14%,1,0.0083,3485.55,3488.11
170765,P60174-1,1E-21,4.2E-14,203.5,27%,1,0.0084,6583.5,18.02
224675,P68871,9.7E-22,4E-14,1.934,14%,4,0.0084,15913.17,18.02
186322,P0C0S8,9.4E-22,3.9E-14,32.76,13%,4,0.0084,12324.94,12332.34
5794957,P68431,1.1E-21,4.5E-14,0.03009,21%,4,0.0084,8444.93,8450
398255,P08670,1.1E-21,4.5E-14,165.1,30%,1,0.0084,3628.73,18.02
5791485,P68871,1.1E-21,4.4E-14,427.1,28%,1,0.0084,5501.8,18.02
5790145,P60709,1.3E-21,5.2E-14,243.2,25%,1,0.0084,6233.93,18.02
4933806,P68871,1.3E-21,5.2E-14,185.2,25%,1,0.0084,7576.85,18.02
448158,P68871,2.8E-21,1.1E-13,606.7,27%,1,0.0084,3883.01,18.02
5794958,P69905,2.6E-21,1.1E-13,140.1,11%,1,0.0084,12989.61,18.02
5790148,P10412,2.6E-21,1.1E-13,121.5,26%,1,0.0084,5728.38,5731.82
5790147,P21333-1,2.5E-21,1E-13,1363,18%,1,0.0084,4683.12,18.02
5792779,P16403,2.3E-21,9.3E-14,0.6695,42%,4,0.0084,2819.78,2821.49
310111,P06702,2E-21,8.3E-14,173.7,18%,1,0.0084,10249.19,18.02
5791593,P68431,1.9E-21,7.9E-14,0.4062,21%,4,0.0084,8458.94,8464.02
224827,P69905,1.8E-21,7.5E-14,159.2,24%,1,0.0084,7582.97,18.02
441804,P68871,1.8E-21,7.5E-14,701.7,13%,1,0.0084,7933.03,18.02
425728,P68431,1.7E-21,7.1E-14,0.07869,16%,4,0.0084,8430.95,8436
5790146,P11021,1.7E-21,7E-14,370.2,20%,1,0.0084,6595.38,18.02
5791592,P69905,1.6E-21,6.8E-14,281.3,23%,1,0.0084,5585.87,18.02
823499,P68871,1.6E-21,6.7E-14,1.761,14%,4,0.0084,15947.1,18.02
5519339,P68871,1.3E-21,5.5E-14,21.34,12%,4,0.0084,14007.25,18.02
5792780,P16401,3.9E-21,1.6E-13,0.1929,85%,4,0.0084,1463.97,1464.86
5796134,P68871,3.9E-21,1.6E-13,0.9389,14%,4,0.0084,14007.22,18.02
420235,P62805,3.8E-21,1.6E-13,0.01527,13%,4,0.0084,8545.77,8551.01
5791476,P08670,3.8E-21,1.6E-13,484.7,26%,1,0.0084,4530.52,18.02
5006469,P68871,3.5E-21,1.5E-13,0.08273,10%,4,0.0084,16129.2,18.02
69099,P21333-1,3.4E-21,1.4E-13,330.7,12%,1,0.0084,8915.34,18.02
291389,P60709,3.3E-21,1.3E-13,64.58,15%,1,0.0084,13967.88,18.02
5337388,P69905,3E-21,1.3E-13,107.2,23%,1,0.0084,7448.84,18.02
5790149,P02545-1,4.7E-21,2E-13,542.8,18%,1,0.0084,4339.07,18.02
5792781,P16403,4.5E-21,1.9E-13,0.6679,85%,4,0.0084,1546.04,1547.01
73272,P69905,4.5E-21,1.9E-13,243.1,23%,1,0.0084,3853.11,18.02
5409511,P60709,4.3E-21,1.8E-13,3.01,12%,4,0.0084,13492.66,18.02
69155,P04075-1,4.2E-21,1.7E-13,326.3,25%,1,0.0084,5868.96,18.02
284825,P11142-1,4.2E-21,1.7E-13,217.5,23%,1,0.0084,5956.14,18.02
346093,P68871,4E-21,1.6E-13,0.9691,9%,4,0.0084,15244.83,18.02
18110,P68871,5E-21,2.1E-13,260.1,15%,1,0.0084,12127.24,18.02
5791492,P68871,5.6E-21,2.3E-13,247.7,19%,1,0.0084,8614.51,18.02
310130,P06702,5.5E-21,2.3E-13,215.3,21%,1,0.0084,13127.39,18.02
5123558,P04406-1,5.4E-21,2.2E-13,233,46%,1,0.0084,2952.53,18.02
5790151,P10412,5.4E-21,2.2E-13,165.1,29%,1,0.0084,5273.29,5276.48
5790150,P16402,5.4E-21,2.2E-13,0.6695,33%,4,0.0084,2881.84,2883.61
68994,P69905,5.3E-21,2.2E-13,241.3,29%,1,0.0084,8280.41,18.02
340292,P16401,5.2E-21,2.1E-13,0.1931,23%,4,0.0084,5762.7,5766.23
5792714,P60709,7E-21,2.9E-13,563.2,24%,1,0.0084,4098,18.02
310567,P60709,6.8E-21,2.8E-13,75.89,27%,1,0.0084,4765.36,18.02
69158,P00338-1,6.7E-21,2.8E-13,301.1,17%,1,0.0084,5905.14,18.02
5791594,P68871,6.7E-21,2.8E-13,286.7,19%,1,0.0084,6501.41,18.02
5395773,P69905,6.5E-21,2.7E-13,354.8,19%,1,0.0084,8395.44,18.02
514705,P02042,6.2E-21,2.6E-13,252,15%,1,0.0084,8083.17,18.02
339918,P10412,6.2E-21,2.6E-13,335.8,21%,1,0.0084,5720.66,5724.15
239542,P68871,5.9E-21,2.4E-13,59.45,20%,1,0.0084,10828.62,18.02
5794927,P63261,5.6E-21,2.3E-13,3.01,13%,4,0.0084,10012.87,18.02
258162,P60709,7.4E-21,3.1E-13,3.006,11%,4,0.0084,10054.86,18.02
5792735,P68431,7.2E-21,3E-13,0.211,27%,4,0.0084,4924.83,4927.75
5518672,P68871,8.3E-21,3.4E-13,293,22%,1,0.0085,6456.29,18.02
5790152,P16401,8.3E-21,3.4E-13,0.6695,65%,4,0.0085,1806.16,1807.26
5808729,P60709,8.1E-21,3.4E-13,3.01,12%,4,0.0085,11329.49,18.02
5350320,P60709,8.1E-21,3.4E-13,3.01,12%,4,0.0085,11343.5,18.02
5790153,P07737,1E-20,4.2E-13,187.8,20%,1,0.0085,7430.85,18.02
5518315,P68871,9.6E-21,4E-13,313.9,16%,1,0.0085,9348.89,18.02
5518734,P68871,1.1E-20,4.5E-13,6.606,13%,4,0.0085,15884.18,18.02
528182,P60709,1.1E-20,4.5E-13,317.8,32%,1,0.0085,3706.95,18.02
5791595,P11021,1.1E-20,4.4E-13,628.9,26%,1,0.0085,3755.89,18.02
184516,P23528,1.2E-20,4.9E-13,163.2,39%,1,0.0085,4089.28,18.02
823516,P68871,1.2E-20,4.8E-13,3.009,17%,4,0.0085,13083.62,18.02
534705,P68431,1.1E-20,4.7E-13,0.008966,21%,4,0.0085,8430.91,8435.97
5359012,P00441,1.3E-20,5.3E-13,0.7784,13%,4,0.0085,15817.75,18.02
5350330,P60709,1.2E-20,5.1E-13,3.01,13%,4,0.0085,11342.51,18.02
441794,P68871,1.2E-20,5E-13,279.7,15%,1,0.0085,7331.81,18.02
339931,P10412,1.5E-20,6.3E-13,242.2,16%,1,0.0087,10012.68,10018.67
17480,P04908,1.5E-20,6.1E-13,0.2996,79%,4,0.0087,1701,1702.03
4669794,P68871,1.4E-20,5.8E-13,2.965,14%,4,0.0087,15116.74,18.02
5796135,P60900-1,1.4E-20,5.7E-13,3.01,12%,4,0.0087,11736.91,18.02
352874,O60814,1.4E-20,5.6E-13,187.4,38%,1,0.0087,3699.19,3701.38
5409560,P60709,1.3E-20,5.5E-13,18.99,21%,4,0.0087,9956.81,18.02
823528,P68871,1.3E-20,5.4E-13,494.3,17%,1,0.0087,9547.07,18.02
3085680,P10412,1.7E-20,6.9E-13,1.757,45%,4,0.0088,3063.95,3065.83
230388,P69905,1.6E-20,6.7E-13,3.01,17%,4,0.0088,10268.23,18.02
5791596,P07305,1.6E-20,6.5E-13,0,39%,4,0.0088,2575.65,2577.2
5484469,P69905,2E-20,8.3E-13,199.1,31%,1,0.0088,3501.79,18.02
5482069,P60709,2E-20,8.2E-13,24.83,17%,4,0.0088,11314.47,18.02
377114,P04040,1.8E-20,7.3E-13,1058,16%,1,0.0088,6037.09,18.02
69034,P60709,1.7E-20,7.2E-13,243.8,29%,1,0.0088,4610.43,18.02
165649,P08758,2.2E-20,9.1E-13,217.1,13%,1,0.0091,10802.59,18.02
5791488,P62241,2.5E-20,1E-12,223.9,36%,1,0.0092,2946.69,18.02
5790154,P10412,2.5E-20,1E-12,246.3,25%,1,0.0092,5217.03,5220.15
480374,P68431,2.4E-20,1E-12,0.01905,18%,4,0.0092,8430.91,8435.97
69024,P60709,2.4E-20,9.8E-13,531.1,22%,1,0.0092,9861.07,18.02
417542,P68871,2.4E-20,9.7E-13,1.759,12%,4,0.0092,15938.17,18.02
