PFR,Accession,P-score,E-value,C-score,% Cleavages,Proteoform Level,Q-value,Mono Mass,Avg Mass
5519585,P68871,6.4E-26,9.7E-19,0.1639,15%,4,2.9E-13,11974.03,11981.53
69234,P68871,6.5E-26,9.9E-19,1.496,14%,4,3E-13,16228.19,16238.35
170666,P68871,6.6E-26,1E-18,8.534,17%,4,3E-13,15951.19,15961.18
453285,Q93077,4.1E-61,1.7E-53,731.8,29%,1,3E-13,11911.73,11918.94
600580,P68871,6.9E-26,1.1E-18,1.755,15%,4,3.1E-13,16116.18,16126.23
524879,P68871,7.1E-26,1.1E-18,2.952,14%,4,3.1E-13,16177.11,16187.14
4933224,P68871,7.4E-26,1.1E-18,2.531,16%,4,3.2E-13,16079.17,18.02
323109,P62805,7.5E-26,1.1E-18,1.759,14%,4,3.3E-13,11425.41,11432.36
4933159,P68871,2E-26,8.3E-19,9.557,16%,4,3.3E-13,15957.19,18.02
1817726,P68871,7.7E-26,1.2E-18,1.741,12%,4,3.3E-13,16162.2,16172.35
5519759,P68871,7.8E-26,1.2E-18,0.7235,15%,4,3.3E-13,16158.19,16168.27
4934265,P68871,7.9E-26,1.2E-18,2.405,15%,4,3.4E-13,15999.2,16009.22
525196,P68871,8.3E-26,1.3E-18,11.06,14%,4,3.5E-13,16111.23,18.02
4657202,P68871,8.3E-26,1.3E-18,0.7891,13%,4,3.5E-13,16213.22,16223.35
346234,P69905,9E-26,1.4E-18,2.882,13%,4,3.7E-13,15268.84,15278.36
5428774,P68871,9.3E-26,1.4E-18,2.86,13%,4,3.7E-13,16232.24,16242.45
4933947,P68871,9.3E-26,1.4E-18,10.24,13%,4,3.7E-13,16121.18,16131.24
303968,P30086,8.3E-61,3.4E-53,410.3,39%,1,3.8E-13,10212.23,18.02
5519481,P68871,9.4E-26,1.4E-18,2.656,14%,4,3.8E-13,16200.2,16210.31
4934188,P68871,9.9E-26,1.5E-18,1.721,12%,4,3.9E-13,16275.21,16285.43
824044,P68871,9.9E-26,1.5E-18,0.2228,12%,4,3.9E-13,16302.25,16312.5
3481776,P68871,9.9E-26,1.5E-18,0.2228,12%,4,3.9E-13,16284.18,18.02
524930,P68871,9.9E-26,1.5E-18,1.249,12%,4,3.9E-13,16264.29,16274.56
73892,P00738-1,1.1E-25,1.6E-18,246.6,15%,1,4.1E-13,15935.66,18.02
300071,P52566,1.1E-60,4.6E-53,650.3,36%,1,4.1E-13,12008.04,18.02
417577,P68871,1.1E-25,1.7E-18,0.3763,13%,4,4.1E-13,16031.16,16041.16
3481759,P68871,1.1E-25,1.7E-18,1.2,12%,4,4.3E-13,16082.24,16092.37
225843,P62917,1.4E-60,5.7E-53,430.4,60%,1,4.4E-13,4578.66,18.02
5519760,P68871,1.2E-25,1.8E-18,0.5055,14%,4,4.4E-13,16200.2,16210.31
423574,P68871,7.2E-33,3E-25,7.807,16%,4,4.4E-13,16167.15,18.02
170661,P68871,1.5E-25,2.2E-18,4.351,15%,4,5E-13,16110.27,16120.43
1880,P25815,1.5E-25,2.3E-18,473.7,17%,1,5.2E-13,10304.19,10310.75
524838,P68871,1.5E-25,2.3E-18,3.01,10%,4,5.2E-13,16328.08,16338.16
20389,P58876,2.8E-60,1.2E-52,513,41%,1,5.4E-13,11765.34,11772.56
5519552,P68871,1.7E-25,2.5E-18,1.241,12%,4,5.4E-13,16238.15,16248.25
4934287,P68871,1.7E-25,2.5E-18,19.48,11%,4,5.4E-13,16270.2,16280.39
2192,Q16777,1.7E-25,2.6E-18,308.6,17%,1,5.5E-13,13970.78,13979.2
305452,P62805,1.7E-25,2.6E-18,30.67,19%,4,5.5E-13,11397.42,11404.35
70281,P68871,1.7E-25,2.6E-18,4.062,16%,4,5.5E-13,16124.25,18.02
225560,P32119-1,3.6E-60,1.5E-52,747.6,67%,1,5.8E-13,3939.09,18.02
5519735,P68871,1.8E-25,2.8E-18,3.301,13%,4,5.8E-13,16110.27,16120.43
303396,P68871,1.9E-25,2.9E-18,2.533,14%,4,5.9E-13,16035.22,16045.26
1254,Q969H8,1.9E-25,2.9E-18,443,15%,1,6E-13,15824.76,15834.76
259099,P69905,1.9E-25,2.9E-18,33.35,9%,4,6E-13,15356.78,15366.3
1665616,P68871,2.1E-25,3.2E-18,1.761,15%,4,6.3E-13,11828.07,11835.55
441414,P68871,2.1E-25,3.2E-18,1.761,18%,4,6.3E-13,12095.97,12103.51
473478,P39019,5.4E-60,2.2E-52,525.7,43%,1,6.5E-13,8747.67,18.02
70257,P68871,2.2E-25,3.4E-18,6.866,13%,4,6.6E-13,16110.27,16120.43
4934291,P68871,2.3E-25,3.4E-18,31.05,14%,4,6.6E-13,16188.13,16198.18
257116,O60814,5.7E-60,2.4E-52,342.7,60%,1,6.6E-13,4424.45,4427.08
5519560,P68871,2.4E-25,3.6E-18,0.7692,10%,4,6.9E-13,16251.17,16261.29
4934189,P68871,2.4E-25,3.6E-18,0.776,10%,4,6.9E-13,16200.2,16210.31
514832,P68871,2.4E-25,3.6E-18,1.126,15%,4,6.9E-13,16120.23,16130.33
5436387,P02671-1,6.6E-60,2.7E-52,743.4,58%,1,6.9E-13,6258.03,18.02
2074,P20671,2.4E-25,3.7E-18,117.3,13%,1,7E-13,14009.91,14018.33
69026,P60709,6.9E-60,2.9E-52,717.3,57%,1,7E-13,6422.34,18.02
5519482,P68871,2.6E-25,4E-18,0.7884,11%,4,7.3E-13,16411.21,16421.48
389991,P62805,2.6E-25,4E-18,2.808,15%,4,7.3E-13,11355.41,11362.31
272192,P68871,2.7E-25,4.1E-18,228.7,11%,1,7.4E-13,16412.1,16422.24
272154,P68871,2.7E-25,4.1E-18,1.65,11%,4,7.4E-13,16392.18,16402.41
4934232,P68871,3.2E-25,4.9E-18,6.53,14%,4,8.3E-13,16120.19,16130.31
5431238,P09429,1.3E-59,5.5E-52,555.6,40%,1,8.4E-13,9691.12,18.02
4934192,P68871,3.4E-25,5.2E-18,0.7505,10%,4,8.6E-13,16312.21,18.02
5435542,P68871,3.4E-25,5.2E-18,0.4576,11%,4,8.6E-13,16326.19,16336.41
4934115,P68871,3.4E-25,5.2E-18,0.9691,10%,4,8.6E-13,16337.15,16347.33
4970956,P31949,3.9E-25,6E-18,1.761,17%,4,9.5E-13,11681.75,11689.23
4994063,P0DP23,4E-25,6E-18,19.05,12%,4,9.5E-13,16783.79,16794.4
33218,P08670,2.1E-59,8.7E-52,505.7,85%,1,9.7E-13,3146.6,18.02
5415847,Q9UKY7-1,2.5E-59,1E-51,689.7,30%,1,1E-12,10391.73,18.02
272179,P68871,5.7E-25,8.7E-18,19.97,14%,4,1.2E-12,16196.14,16206.21
4902252,P68871,5.8E-25,8.7E-18,2.831,14%,4,1.2E-12,16108.16,16118.2
240016,P69905,6.4E-25,9.7E-18,7.853,14%,4,1.3E-12,15268.84,15278.36
5432039,P07305,6E-59,2.5E-51,248.7,28%,1,1.3E-12,9490.11,9495.87
73169,P23527,6E-59,2.5E-51,0.4139,50%,4,1.3E-12,4939.7,4942.65
5431369,Q9BW30,6.2E-59,2.6E-51,462.5,44%,1,1.3E-12,7970.3,18.02
16330,P08670,6.8E-59,2.8E-51,375.3,78%,1,1.4E-12,3813.92,18.02
311144,P25787,7.1E-59,2.9E-51,725.1,52%,1,1.4E-12,7087.8,18.02
226265,P30043,7.9E-59,3.3E-51,438.6,70%,1,1.4E-12,4717.22,18.02
68948,P68871,8.1E-59,3.3E-51,710.6,61%,1,1.4E-12,5152.73,18.02
4997026,P0DP24,7.9E-25,1.2E-17,0.5799,12%,4,1.5E-12,16828.78,16839.44
4933810,P68871,8.4E-25,1.3E-17,12.4,14%,4,1.6E-12,15986.18,18.02
5519669,P68871,8.7E-25,1.3E-17,5.976,13%,4,1.6E-12,16251.17,16261.29
511799,P68871,8.6E-25,1.3E-17,16.13,15%,4,1.6E-12,16110.27,16120.43
4934228,P68871,8.7E-25,1.3E-17,2.674,13%,4,1.6E-12,16238.15,16248.25
5470058,Q16555-1,1.3E-58,5.2E-51,570.7,33%,1,1.6E-12,8800.82,18.02
272078,P68871,9.2E-25,1.4E-17,0.2228,10%,4,1.7E-12,16462.18,16472.46
69055,P60174-1,1.4E-58,5.9E-51,501.8,74%,1,1.7E-12,4285.28,18.02
255458,P20962,1.4E-58,6E-51,3.009,36%,4,1.7E-12,11276.09,18.02
5519761,P68871,9.5E-25,1.4E-17,2.717,13%,4,1.7E-12,16108.16,16118.2
417560,P68871,9.5E-25,1.4E-17,1.209,15%,4,1.7E-12,16078.22,16088.29
170679,P68871,9.5E-25,1.4E-17,2.325,13%,4,1.7E-12,16091.24,16101.33
4934248,P68871,9.7E-25,1.5E-17,2.905,15%,4,1.7E-12,16148.22,16158.37
598449,P68871,9.7E-25,1.5E-17,0.3772,12%,4,1.7E-12,16232.24,16242.45
4934203,P68871,1E-24,1.5E-17,0.7902,15%,4,1.8E-12,16115.18,16125.24
5006575,P68871,1E-24,1.6E-17,1.761,17%,4,1.8E-12,11979.03,11986.57
346357,P69905,1E-24,1.6E-17,0.5107,9%,4,1.8E-12,15318.83,15328.36
4934054,P68871,1E-24,1.6E-17,1.746,14%,4,1.8E-12,16171.21,16181.31
287897,P10412,1.9E-58,7.9E-51,1.761,52%,4,1.8E-12,6418.66,6422.52
272203,P68871,1.1E-24,1.7E-17,277.8,14%,1,1.9E-12,16223.18,16233.28
4994065,P0DP23,1.1E-24,1.7E-17,21.78,14%,4,1.9E-12,16745.75,16756.35
255617,P19105,1.1E-24,1.7E-17,3.01,10%,4,1.9E-12,19861.46,19874.11
4934082,P68871,8.8E-28,3.6E-20,1.705,14%,4,2E-12,16066.15,18.02
226179,P00558-1,2.8E-58,1.2E-50,148.7,55%,1,2E-12,6396.47,18.02
441867,P68871,1.3E-24,2E-17,2.77,15%,4,2.1E-12,15993.21,16003.22
524742,P68871,1.3E-24,2E-17,0.4576,8%,4,2.1E-12,16126.14,16136.16
165447,P52566,3.3E-58,1.4E-50,671.9,33%,1,2.2E-12,12121.13,18.02
68959,P68871,3.4E-58,1.4E-50,875.7,57%,1,2.2E-12,5073.64,18.02
5455892,P06748-1,3.6E-58,1.5E-50,787.8,71%,1,2.2E-12,4872.84,18.02
5431224,P62805,3.9E-58,1.6E-50,496.6,38%,1,2.2E-12,10174.74,10180.94
4933881,P68871,1.5E-24,2.3E-17,626.5,14%,1,2.3E-12,16230.14,16240.22
4980640,P0DP24,1.6E-24,2.4E-17,106.3,13%,1,2.4E-12,16815.86,16826.56
5431236,O96009,5.6E-58,2.3E-50,503.1,55%,1,2.5E-12,5848.1,18.02
346379,P69905,1.8E-24,2.7E-17,2.923,14%,4,2.5E-12,15327.89,15337.53
4657192,P68871,1.9E-24,3E-17,11.32,13%,4,2.7E-12,16172.2,16182.3
4657180,P68871,2E-24,3E-17,0.5116,11%,4,2.7E-12,12067.02,12074.55
441729,P68871,2E-24,3.1E-17,0.5118,16%,4,2.8E-12,11856.07,11863.57
514640,P68871,2.1E-24,3.3E-17,2.835,14%,4,2.9E-12,16219.22,16229.41
4933859,P68871,2.1E-24,3.3E-17,0.9691,10%,4,2.9E-12,16435.15,16445.39
346417,P69905,2.3E-24,3.5E-17,0.9137,15%,4,3E-12,15318.83,15328.36
287921,P10412,1.1E-57,4.6E-50,0.2348,77%,4,3E-12,3699.14,3701.37
272102,P68871,2.6E-24,3.9E-17,1.761,11%,4,3.2E-12,16473.1,16483.33
627340,P09429,1.4E-57,5.6E-50,1704,64%,1,3.2E-12,5188.07,18.02
184183,P60709,1.5E-57,6.2E-50,150,37%,1,3.3E-12,11312.5,18.02
70202,P69905,2.9E-24,4.4E-17,1.726,16%,4,3.5E-12,15280.87,15290.42
5504308,Q9BW30,1.9E-57,7.7E-50,511.3,44%,1,3.5E-12,7899.26,18.02
403427,P60468,1.8E-57,7.6E-50,884.7,55%,1,3.5E-12,5300.74,18.02
5486438,P26583,1.9E-57,7.9E-50,513.3,40%,1,3.5E-12,9296.93,18.02
5431291,P07305,1.9E-57,7.9E-50,402.7,32%,1,3.5E-12,9618.2,9624.04
4934156,P68871,3E-24,4.6E-17,4.729,15%,4,3.6E-12,16079.17,16089.2
69028,P60709,2E-57,8.4E-50,759.1,56%,1,3.6E-12,5268.65,18.02
5006775,P68871,3.3E-24,5E-17,9.944,14%,4,3.8E-12,16108.16,16118.2
16156,P06454-1,2.6E-57,1.1E-49,83.77,37%,1,3.9E-12,11977.9,18.02
4894667,P69905,3.4E-24,5.1E-17,0.9691,14%,4,3.9E-12,15383.66,15393.23
259120,P69905,3.7E-24,5.6E-17,1.444,16%,4,4.1E-12,15276.82,15286.32
300969,P63244,3.6E-57,1.5E-49,571.6,48%,1,4.2E-12,7490.83,18.02
184526,P46783,3.5E-57,1.5E-49,395.2,33%,1,4.2E-12,7985.19,18.02
8329,P58876,4.1E-24,6.2E-17,340.5,15%,1,4.4E-12,13838.54,13847.01
5006819,P68871,4.4E-24,6.7E-17,0.3549,15%,4,4.6E-12,16073.17,16083.2
4934143,P68871,4.5E-24,6.8E-17,0.7892,13%,4,4.7E-12,16158.19,16168.27
60546,P06454-1,6.3E-57,2.6E-49,501.7,36%,1,5E-12,10659.27,18.02
5519557,P68871,5.1E-24,7.7E-17,20.51,14%,4,5.1E-12,16070.21,16080.26
7773,P62805,5.2E-24,8E-17,2.99,17%,4,5.2E-12,11397.38,11404.31
3481738,P68871,5.9E-24,9E-17,1.249,13%,4,5.6E-12,11908.03,11915.53
33826,O60814,1.1E-56,4.4E-49,0.2633,57%,4,5.9E-12,4165.33,4167.82
305727,Q01130-1,1.2E-56,4.9E-49,652.2,30%,1,6E-12,11743.79,18.02
5509339,Q01130-1,1.3E-56,5.5E-49,592.2,29%,1,6.2E-12,11587.69,18.02
476058,P22626-1,1.3E-56,5.5E-49,538.4,34%,1,6.2E-12,12726.42,18.02
60298,O60716-17,1.3E-56,5.5E-49,669.6,59%,1,6.2E-12,5556.71,18.02
60284,Q9NQC3-1,1.4E-56,5.8E-49,1194,43%,1,6.3E-12,7461.33,18.02
386854,P62805,7E-24,1.1E-16,47.03,17%,1,6.3E-12,11369.39,11376.3
69027,P60709,1.4E-56,5.9E-49,678.3,53%,1,6.3E-12,6523.39,18.02
224599,P68871,1.5E-56,6.1E-49,749.7,61%,1,6.3E-12,3320.78,18.02
4934269,P68871,7.4E-24,1.1E-16,1.5,14%,4,6.5E-12,16204.21,16214.39
4978411,Q9UII2-1,1.6E-56,6.7E-49,273.5,76%,1,6.5E-12,5228.85,18.02
240021,P69905,7.5E-24,1.1E-16,11.24,13%,4,6.5E-12,15276.82,15286.32
170753,P69905,7.7E-24,1.2E-16,1.712,12%,4,6.7E-12,15369.9,15379.57
5431286,P02671-1,1.8E-56,7.3E-49,472.2,52%,1,6.7E-12,4613.98,18.02
6580,P82909,7.7E-24,1.2E-16,3.01,13%,4,6.7E-12,11407.89,11414.99
420180,P60709,1.8E-56,7.4E-49,144.3,30%,1,6.7E-12,13968.87,18.02
1817723,P68871,8.5E-24,1.3E-16,0.5607,11%,4,7.1E-12,16233.2,16243.39
525208,P68871,8.5E-24,1.3E-16,7.938,14%,4,7.1E-12,16153.24,16163.41
4275,P23527,8.5E-24,1.3E-16,2.946,17%,4,7.1E-12,13808.53,13816.99
441708,P68871,8.5E-24,1.3E-16,36.12,10%,4,7.1E-12,16382.22,16392.48
32458,P06748-1,2.3E-56,9.4E-49,519.4,57%,1,7.1E-12,5694.39,18.02
30593,P06454-1,2.3E-56,9.4E-49,418,54%,1,7.2E-12,6393.4,18.02
5006640,P68871,8.7E-24,1.3E-16,3,12%,4,7.2E-12,16121.18,16131.24
272167,P68871,8.8E-24,1.3E-16,419.4,10%,1,7.2E-12,16458.13,16468.36
441883,P68871,9.2E-24,1.4E-16,1.24,14%,4,7.4E-12,16036.21,16046.25
4933998,P68871,9.6E-24,1.5E-16,1.691,12%,4,7.7E-12,16393.14,16403.35
70276,P68871,9.8E-24,1.5E-16,16.98,14%,4,7.7E-12,16148.22,18.02
310256,P68871,1E-23,1.6E-16,2.503,12%,4,8.1E-12,16091.24,16101.33
258995,P68871,1.1E-23,1.6E-16,363.1,12%,1,8.1E-12,16613.15,16623.48
4934102,P68871,1.1E-23,1.7E-16,442.6,11%,1,8.4E-12,12109.97,12117.53
525187,P68871,1.1E-23,1.7E-16,0.6608,11%,4,8.4E-12,16223.28,16233.51
211992,P06748-1,4.1E-56,1.7E-48,528.3,68%,1,8.5E-12,5442.17,18.02
346464,P69905,1.1E-23,1.7E-16,44.38,10%,1,8.5E-12,15310.85,15320.4
69241,P68871,6.5E-26,2.7E-18,1.682,14%,4,8.6E-12,16260.24,18.02
441418,P68871,1.2E-23,1.8E-16,1.229,12%,4,8.7E-12,16453.22,16463.52
4933926,P68871,1.2E-23,1.8E-16,2.221,15%,4,8.7E-12,16108.16,16118.2
4997022,P0DP24,1.2E-23,1.8E-16,1.642,14%,4,8.7E-12,16800.78,16811.43
441895,P02042,1.3E-23,1.9E-16,126.7,10%,1,9.1E-12,16036.23,18.02
272839,Q14247-1,5.5E-56,2.3E-48,570.6,38%,1,9.3E-12,10809.11,18.02
4934027,P68871,1.3E-23,2E-16,11.15,14%,4,9.4E-12,16028.2,18.02
5436375,P02671-2,6E-56,2.5E-48,632.1,49%,1,9.5E-12,7326.53,18.02
4919900,P59665,1.3E-23,2.1E-16,99.43,52%,1,9.5E-12,3443.54,3446.07
5519353,P68871,1.4E-23,2.1E-16,1.195,14%,4,9.5E-12,16158.19,16168.27
12474,P18077,7.5E-30,3.1E-22,36.49,19%,4,9.6E-12,12440.74,18.02
824028,P68871,1.4E-23,2.1E-16,0.512,15%,4,9.7E-12,12054.94,12062.45
239985,P68871,1.4E-23,2.2E-16,2.893,14%,4,9.9E-12,16138.26,16148.44
4934114,P68871,1.6E-23,2.4E-16,413.4,13%,1,1E-11,16201.15,16211.22
216729,Q03135-2,8.6E-56,3.5E-48,797.7,91%,1,1.1E-11,2729.31,18.02
433676,P04406-1,1E-55,4.1E-48,64.54,40%,1,1.1E-11,10358.34,18.02
5519483,P68871,1.7E-23,2.6E-16,387.6,10%,1,1.1E-11,16356.08,16366.17
259101,P69905,1.7E-23,2.6E-16,2.855,13%,4,1.1E-11,15226.83,15236.32
4901592,P00441,1.8E-23,2.7E-16,29.31,16%,4,1.1E-11,15866.85,15876.58
4934014,P68871,1.8E-23,2.7E-16,20.89,15%,4,1.1E-11,16146.12,16156.14
5519618,P68871,1.8E-23,2.8E-16,15.1,15%,4,1.2E-11,16092.24,16102.32
4933878,P68871,1.9E-23,2.9E-16,1.761,13%,4,1.2E-11,16440.1,16450.25
441723,P68871,1.9E-23,2.9E-16,13.8,14%,4,1.2E-11,16434.19,16444.45
4933858,P68871,1.9E-23,2.9E-16,13.2,13%,4,1.2E-11,16421.17,16431.41
4933888,P68871,1.9E-23,2.9E-16,1.761,13%,4,1.2E-11,16430.13,16440.35
13065,P62805,1.9E-23,2.9E-16,11.05,17%,4,1.2E-11,11369.39,11376.3
5519621,P68871,2E-23,3E-16,0.7154,15%,4,1.2E-11,15993.21,16003.22
5006551,P68871,2E-23,3.1E-16,0.197,15%,4,1.2E-11,16153.14,16163.18
4934201,P68871,2E-23,3.1E-16,0.7784,11%,4,1.2E-11,16252.17,16262.28
127250,P68871,2.2E-23,3.3E-16,14.1,16%,4,1.3E-11,11894.03,18.02
5519509,P68871,2.2E-23,3.4E-16,1.742,11%,4,1.3E-11,16275.21,16285.43
4934013,P68871,1.1E-23,3.4E-16,11.65,14%,4,1.3E-11,15995.15,16005.12
3481785,P68871,2.3E-23,3.5E-16,0.4183,14%,4,1.3E-11,16069.12,16079.1
4943501,P69905,2.3E-23,3.5E-16,0.3779,11%,4,1.3E-11,15479.84,15489.53
68971,P68871,2.3E-23,3.6E-16,9.827,14%,4,1.3E-11,16120.23,16130.33
308757,P06454-1,2.2E-55,9E-48,380.1,38%,1,1.4E-11,8958.41,18.02
5505962,P62805,2.3E-55,9.3E-48,0.2996,41%,4,1.4E-11,6881.98,6886.12
5444343,Q14247-1,2.3E-55,9.4E-48,493,46%,1,1.4E-11,8219.92,18.02
5472453,P61978-1,2.6E-55,1.1E-47,352.2,46%,1,1.4E-11,8213.02,18.02
224544,P04406-1,2.9E-55,1.2E-47,480.4,22%,1,1.5E-11,14112.28,18.02
5459456,Q9Y2D5-3,4E-55,1.6E-47,287.1,29%,1,1.6E-11,12044.07,18.02
12747,P62805,3.1E-23,4.7E-16,2.93,17%,4,1.6E-11,11327.38,11334.26
1285,P0C0S8,3.1E-23,4.8E-16,383.6,15%,1,1.6E-11,13993.92,14002.33
3767,Q15819,3.2E-23,4.9E-16,556.8,12%,1,1.7E-11,16263.2,16273.6
4657459,P69905,3.2E-23,4.8E-16,1.75,13%,4,1.7E-11,15356.78,15366.3
339711,O60814,4.6E-55,1.9E-47,0.2633,63%,4,1.7E-11,4266.38,4268.93
1224664,P68871,3.3E-23,5.1E-16,1.763,19%,4,1.7E-11,11983.94,11991.41
525011,P68871,4.5E-29,1.8E-21,1.113,16%,4,1.7E-11,15980.19,18.02
183715,P10412,5.3E-55,2.2E-47,519.4,39%,1,1.8E-11,9726.55,9732.38
1113,P22392-1,3.6E-23,5.4E-16,546.5,12%,1,1.8E-11,17197.91,17208.88
259011,P68871,3.8E-23,5.8E-16,22.42,14%,4,1.9E-11,16063.25,18.02
1128,Q9NR28-1,3.9E-23,5.9E-16,609.6,10%,1,1.9E-11,20752.38,20765.16
5519484,P68871,4.1E-23,6.2E-16,13.7,11%,4,1.9E-11,16242.21,16252.35
4971984,P61769,4.2E-23,6.4E-16,30.17,20%,4,2E-11,11721.77,11729.15
272237,P68871,4.3E-23,6.5E-16,20.72,12%,4,2E-11,16232.24,16242.45
522440,P10412,8.3E-55,3.4E-47,1.761,53%,4,2E-11,6541.71,6545.63
5428769,P68871,4.4E-23,6.6E-16,0.7639,13%,4,2E-11,16196.14,16206.21
5519534,P68871,4.5E-23,6.9E-16,1.214,12%,4,2.1E-11,16102.16,16112.2
70213,P69905,4.6E-23,7E-16,1.249,8%,4,2.1E-11,15238.86,15248.38
13792,P62805,5E-23,7.6E-16,1.249,15%,4,2.2E-11,11369.39,11376.3
70243,P68871,5E-23,7.6E-16,9.753,13%,4,2.2E-11,15951.19,15961.18
5019472,P50238,5.4E-23,8.3E-16,219.2,24%,1,2.3E-11,8536.01,8541.79
3481749,P68871,5.5E-23,8.3E-16,1.76,17%,4,2.3E-11,11932.97,11940.43
441403,P68871,2.4E-25,9.9E-18,13.98,16%,4,2.5E-11,16007.22,18.02
5537531,P04080,1.7E-54,7.1E-47,470,41%,1,2.5E-11,11027.53,18.02
5536115,P37108,1.9E-54,7.7E-47,448.7,48%,1,2.6E-11,6356.36,18.02
323020,P62805,6.4E-23,9.8E-16,2.967,16%,4,2.6E-11,11425.41,11432.36
4902234,P68871,6.7E-23,1E-15,45.89,13%,1,2.7E-11,16159.14,16169.18
4902233,P68871,6.7E-23,1E-15,6.049,14%,4,2.7E-11,16146.12,16156.14
70210,P69905,7.1E-23,1.1E-15,0.7918,12%,4,2.8E-11,15360.84,15370.4
5435546,P68871,7.6E-23,1.2E-15,0.7309,14%,4,2.9E-11,16111.23,16121.37
169478,P68871,2.9E-54,1.2E-46,669.1,30%,1,2.9E-11,9912.16,18.02
40437,P24844-1,8.5E-23,1.3E-15,342.3,9%,1,3.1E-11,19885.35,19897.99
5431252,O96009,3.8E-54,1.6E-46,387.4,56%,1,3.2E-11,5692,18.02
1208,P06454-2,9.2E-23,1.4E-15,241.4,21%,1,3.3E-11,11935.89,11942.65
1817738,P68871,9.2E-23,1.4E-15,273,13%,1,3.3E-11,11899.07,11906.59
4910415,P07988,9.8E-23,1.5E-15,78.99,17%,1,3.4E-11,8699.75,8705.84
5503293,Q6NZI2-1,5.5E-54,2.3E-46,3.01,51%,4,3.5E-11,4927.34,18.02
413060,P63261,5.7E-54,2.4E-46,127.8,23%,1,3.6E-11,14023.95,18.02
219858,P62805,1.1E-22,1.6E-15,1.753,17%,4,3.7E-11,11327.38,11334.26
43413,P68871,1.1E-22,1.7E-15,225.1,15%,1,3.8E-11,11772.05,11779.49
434122,P63010-1,7.5E-54,3.1E-46,493.2,58%,1,3.9E-11,5297.87,18.02
4734848,P68871,1.2E-22,1.9E-15,1.203,12%,4,4E-11,16111.23,16121.37
203564,P68871,1.4E-22,2.1E-15,0.2574,13%,4,4.3E-11,16111.13,16121.14
32383,P09429,1.1E-53,4.6E-46,1784,73%,1,4.3E-11,5059.02,18.02
1212201,P69905,1.1E-53,4.7E-46,3.003,26%,4,4.4E-11,15139.79,18.02
5444345,Q14247-1,1.3E-53,5.2E-46,646.4,33%,1,4.5E-11,10563.05,18.02
389956,P62805,1.5E-22,2.3E-15,2.989,16%,4,4.5E-11,11369.42,11376.33
312531,P51659-1,1.3E-53,5.4E-46,567.4,47%,1,4.5E-11,7006.85,18.02
70134,P62807,1.3E-53,5.4E-46,0.4139,58%,4,4.5E-11,4868.66,4871.57
1817759,P68871,1.6E-22,2.5E-15,0.3757,15%,4,4.8E-11,16222.28,16232.52
5428760,P68871,1.6E-22,2.5E-15,1.566,15%,4,4.8E-11,16251.17,16261.29
212003,P23527,1.6E-53,6.5E-46,512,39%,1,4.8E-11,12306.7,12314.25
5511473,P30086,1.7E-53,7.1E-46,471.8,35%,1,4.9E-11,7377.69,18.02
309997,P04406-1,1.7E-53,7.2E-46,716.2,35%,1,4.9E-11,10358.34,18.02
287913,P58876,1.8E-53,7.5E-46,269.5,33%,1,4.9E-11,12692.93,12700.7
5431400,P16403,1.9E-53,8E-46,287.7,37%,1,5E-11,8361.73,8366.74
4906259,P06703,1.8E-22,2.7E-15,1.761,9%,4,5E-11,10337.33,10343.8
4934159,P68871,1.8E-22,2.8E-15,1.761,8%,4,5.2E-11,16242.21,16252.35
272160,P68871,1.9E-22,2.9E-15,27.31,13%,4,5.2E-11,16378.16,16388.38
4933997,P68871,1.9E-22,2.9E-15,0.2803,10%,4,5.2E-11,16360.13,16370.27
441408,P68871,1.9E-22,2.9E-15,23.06,12%,4,5.3E-11,16229.15,16239.29
1887,Q99877,2E-22,3E-15,184.4,18%,1,5.4E-11,13782.51,13790.95
398165,P07108-2,2.7E-53,1.1E-45,3.01,49%,4,5.5E-11,9963.99,18.02
4997032,P0DP24,2.1E-22,3.2E-15,1.618,13%,4,5.6E-11,16786.76,16797.4
5519569,P68871,2.2E-22,3.3E-15,0.6942,12%,4,5.7E-11,16182.13,16192.18
5484489,P69905,3E-53,1.3E-45,394.1,31%,1,5.7E-11,13450.96,18.02
5519348,P68871,3E-25,1.2E-17,0.3912,14%,4,5.8E-11,16111.13,18.02
19197,P84077,2.4E-22,3.6E-15,363.1,11%,1,6.1E-11,20804.84,18.02
73398,P60709,3.9E-53,1.6E-45,573.9,73%,1,6.2E-11,4314.12,18.02
5518167,P68871,2.4E-22,3.7E-15,0.7741,14%,4,6.2E-11,16116.18,18.02
5431240,P51397,4E-53,1.7E-45,436.8,38%,1,6.2E-11,7998.98,18.02
346035,P68871,2.6E-22,3.9E-15,0.5799,7%,4,6.4E-11,16078.22,16088.29
5006588,P68871,2.6E-22,4E-15,0.2482,14%,4,6.5E-11,11945,11952.49
4933943,P68871,2.8E-22,4.3E-15,1.378,13%,4,6.8E-11,16195.15,16205.22
1703527,P69905,2.8E-22,4.3E-15,2.558,15%,4,6.8E-11,15440.8,15450.38
267995,P68871,3E-22,4.5E-15,8.758,11%,4,7.1E-11,16252.17,16262.28
5453765,P10412,6.2E-53,2.6E-45,38.29,37%,4,7.1E-11,8335.72,8340.7
12547,Q9Y3D7,3.1E-22,4.6E-15,3.01,11%,4,7.2E-11,13727.25,13735.62
