PFR,Accession,P-score,E-value,C-score,% Cleavages,Proteoform Level,Q-value,Mono Mass,Avg Mass
12376,P31949,5.1E-55,2.1E-47,3.01,30%,4,3.8E-12,11643.8,18.02
5768836,Q71DI3,1.1E-20,1.7E-13,0.5431,15%,4,3.9E-12,15345.54,15354.98
534728,P68431,1.1E-20,1.7E-13,0.5543,15%,4,3.9E-12,15361.52,15371.04
12676,P62805,1.1E-20,1.7E-13,1.649,14%,4,3.9E-12,11313.36,11320.23
5038973,P84243,1.2E-20,1.8E-13,0.08524,13%,4,4.1E-12,15313.53,15322.88
528347,Q16777,8.7E-55,3.6E-47,832.6,65%,1,4.5E-12,5139.96,5143.06
60608,P60709,1.1E-54,4.4E-47,950.9,47%,1,4.7E-12,7152.71,18.02
1075,P04080,1.5E-20,2.3E-13,1095,14%,1,4.9E-12,11174.6,11181.63
5737363,Q01523,1.4E-54,5.9E-47,370,69%,1,5.1E-12,3741.77,18.02
8164,Q93077,1.6E-20,2.5E-13,123.1,15%,1,5.2E-12,14049.92,14058.36
2616,O00244,1.7E-20,2.5E-13,333.2,18%,1,5.3E-12,7265.69,7270.43
12726,P60903,1.7E-20,2.6E-13,19.24,17%,4,5.3E-12,11148.49,11155.99
416683,Q71DI3,1.7E-20,2.6E-13,0.9691,13%,4,5.5E-12,15261.48,15270.86
389752,Q71DI3,1.8E-20,2.7E-13,0.06393,14%,4,5.5E-12,15345.5,15354.94
2816,P62805,1.8E-20,2.7E-13,7.941,13%,4,5.6E-12,11383.4,11390.32
376546,P04406-1,2E-54,8.2E-47,937.6,35%,1,5.6E-12,8828.29,18.02
4991538,Q71DI3,1.9E-20,2.9E-13,0.01078,13%,4,5.9E-12,15387.62,15397.11
390208,P84243,2E-20,3E-13,0.3047,12%,4,6E-12,15313.53,15322.88
5737345,Q01995,3E-54,1.2E-46,594.3,61%,1,6.4E-12,3355.7,18.02
417497,Q71DI3,2.1E-20,3.3E-13,0.2552,16%,4,6.4E-12,15359.59,15369.05
5038693,P84243,2.2E-20,3.3E-13,0.09045,13%,4,6.4E-12,15453.65,15463.1
641427,P84243,2.2E-20,3.3E-13,4.236,14%,4,6.5E-12,15229.51,15238.8
416732,P68431,2.2E-20,3.3E-13,0.03088,14%,4,6.5E-12,15389.47,15399.01
12934,P68431,2.2E-20,3.3E-13,2.657,14%,4,6.5E-12,15305.45,15314.93
534639,P84243,2.3E-20,3.5E-13,0.02075,12%,4,6.6E-12,15299.59,15308.93
1643951,P84243,2.3E-20,3.5E-13,0.1172,15%,4,6.7E-12,15285.5,15294.83
212378,P56385,3.6E-54,1.5E-46,478.4,49%,1,6.7E-12,5228.8,18.02
417499,Q71DI3,2.4E-20,3.6E-13,0.5996,13%,4,6.9E-12,15317.54,15326.97
4980581,P0DP24,2.5E-20,3.7E-13,16.39,13%,4,7E-12,16759.84,16770.49
2480522,P68431,2.7E-20,4.1E-13,0.02337,14%,4,7.5E-12,15389.51,15399.05
22258,Q8IUE6,2.8E-20,4.2E-13,398.5,12%,1,7.6E-12,13911.83,13920.18
390190,P84243,2.8E-20,4.2E-13,0.03422,15%,4,7.7E-12,15271.52,15280.84
389150,P68431,2.9E-20,4.4E-13,0.0212,13%,4,8E-12,15361.52,15371.05
476398,P68431,2.9E-20,4.5E-13,0.01608,14%,4,8E-12,15403.53,15413.08
389681,Q71DI3,2.9E-20,4.5E-13,0.02261,14%,4,8E-12,15387.62,15397.11
390132,Q71DI3,3E-20,4.5E-13,0.03079,15%,4,8E-12,15345.5,15354.94
5736764,P17661,6.6E-54,2.7E-46,760.9,48%,1,8.1E-12,5038.54,18.02
453178,Q71DI3,3E-20,4.5E-13,0.09401,13%,4,8.1E-12,15303.53,15312.93
1968,P68431,3.1E-20,4.7E-13,203.7,13%,1,8.3E-12,15263.44,15272.89
389316,P84243,3.4E-20,5.1E-13,0.1123,15%,4,8.8E-12,15341.53,15350.89
389816,Q71DI3,3.4E-20,5.2E-13,0.4473,14%,4,8.9E-12,15359.52,15368.96
640639,P68431,3.4E-20,5.2E-13,0.2413,14%,4,8.9E-12,15375.5,15385.02
4993406,P68431,3.4E-20,5.2E-13,0.4405,14%,4,8.9E-12,15389.51,15399.05
5011337,Q01523,3.4E-20,5.2E-13,1.761,14%,4,8.9E-12,10105.01,10111.44
494466,P84243,3.5E-20,5.3E-13,0.07779,14%,4,9E-12,15285.57,15294.91
5039275,P84243,3.5E-20,5.4E-13,0.1416,12%,4,9.1E-12,15299.55,15308.89
168269,P62750,1E-53,4.1E-46,564.8,46%,1,9.1E-12,5606.45,18.02
4991578,Q71DI3,3.6E-20,5.4E-13,0.02108,13%,4,9.1E-12,15359.52,15368.96
12646,P62805,3.6E-20,5.4E-13,29.49,12%,4,9.1E-12,11285.37,11292.22
419082,Q71DI3,3.6E-20,5.4E-13,1.877,15%,4,9.1E-12,15317.54,15326.97
5737347,P63267-1,1.1E-53,4.5E-46,898.3,52%,1,9.3E-12,5334.74,18.02
4669529,P84243,3.7E-20,5.6E-13,0.03447,13%,4,9.3E-12,15299.55,15308.89
5039281,P84243,3.7E-20,5.6E-13,0.1501,13%,4,9.3E-12,15299.55,15308.89
13320,P84243,3.8E-20,5.8E-13,3.28,13%,4,9.5E-12,15215.49,15224.77
1301593,P84243,3.8E-20,5.8E-13,0.1893,15%,4,9.5E-12,15327.51,15336.87
415928,Q71DI3,4E-20,6.1E-13,0.09533,13%,4,9.9E-12,15345.57,15355.03
5789940,P68431,4E-20,6.1E-13,0.03019,14%,4,9.9E-12,15389.55,15399.09
388996,P68431,4E-20,6.1E-13,0.04003,13%,4,9.9E-12,15389.58,15399.14
601995,P84243,4.2E-20,6.3E-13,0.01963,13%,4,1E-11,15299.51,15308.85
389452,P84243,4.2E-20,6.3E-13,0.3038,13%,4,1E-11,15313.49,15322.84
5785648,P68431,4.3E-20,6.6E-13,0.01455,16%,4,1E-11,15431.59,15441.18
218907,P62805,4.3E-20,6.6E-13,25.04,11%,4,1E-11,11383.4,11390.32
4993235,P68431,4.4E-20,6.8E-13,0.0604,12%,4,1.1E-11,15389.55,15399.09
4992338,P68431,4.4E-20,6.8E-13,0.0604,12%,4,1.1E-11,15389.51,15399.05
212379,P0C0S8,1.8E-53,7.6E-46,0,59%,4,1.1E-11,5500.16,5503.48
60685,P06576,2E-53,8.3E-46,1120,32%,1,1.1E-11,6500.51,18.02
170160,P84243,4.9E-20,7.5E-13,0.1151,13%,4,1.1E-11,15271.52,15280.84
7359,P68431,5.3E-20,8.1E-13,0.2326,14%,4,1.2E-11,15319.51,15329.01
389707,Q71DI3,5.4E-20,8.1E-13,0.103,13%,4,1.2E-11,15387.51,15396.98
388940,P68431,5.4E-20,8.2E-13,0.5606,15%,4,1.2E-11,15375.53,15385.07
73240,P68871,5.5E-20,8.3E-13,27.69,11%,4,1.2E-11,16017.18,16027.18
5768650,P84243,5.5E-20,8.4E-13,0.02327,15%,4,1.2E-11,15313.53,15322.88
2534140,Q71DI3,5.7E-20,8.7E-13,0.03447,13%,4,1.3E-11,15373.53,15382.99
220099,Q71DI3,5.7E-20,8.7E-13,0.07657,13%,4,1.3E-11,15303.49,15312.9
5039525,P84243,5.8E-20,8.8E-13,0.06189,13%,4,1.3E-11,15299.59,15308.93
30478,P04908,3.4E-53,1.4E-45,630.7,57%,1,1.3E-11,5528.17,5531.5
946601,Q71DI3,5.9E-20,9E-13,0.05186,14%,4,1.3E-11,15345.54,15354.97
427558,P68431,6E-20,9.1E-13,0.2652,16%,4,1.3E-11,15347.54,15357.05
2529824,P84243,6E-20,9.2E-13,0.05115,16%,4,1.3E-11,15327.55,15336.91
1420,O14950,6.1E-20,9.3E-13,303.7,9%,1,1.3E-11,19677.49,19690.01
8295,P84243,6.3E-20,9.6E-13,0.4964,13%,4,1.4E-11,15243.49,15252.79
219752,P68431,6.5E-20,9.9E-13,0.103,12%,4,1.4E-11,15319.51,15328.99
389231,P68431,6.6E-20,1E-12,0.002522,13%,4,1.4E-11,15431.63,15441.22
5038101,P84243,6.7E-20,1E-12,0.3713,13%,4,1.4E-11,15313.49,15322.84
495230,P84243,6.7E-20,1E-12,0.4902,14%,4,1.4E-11,15271.52,15280.84
4992524,P68431,6.9E-20,1E-12,0.1731,12%,4,1.5E-11,15361.52,15371.03
494988,P68431,7E-20,1.1E-12,0.08217,14%,4,1.5E-11,15333.48,15342.98
415945,Q71DI3,7E-20,1.1E-12,0.7589,14%,4,1.5E-11,15275.5,15284.89
1642685,Q71DI3,7.1E-20,1.1E-12,0.007126,12%,4,1.5E-11,15345.57,15355.03
53302,Q01995,7.6E-20,1.2E-12,405.4,10%,1,1.6E-11,22522.4,22536.76
390022,Q93077,7.8E-20,1.2E-12,248.4,12%,1,1.6E-11,14063.94,14072.39
4971978,P61769,3.3E-34,1.4E-26,195.8,27%,1,1.6E-11,11722.8,18.02
325096,P46783,8.5E-53,3.5E-45,491.7,35%,1,1.7E-11,7458.85,18.02
5038260,P84243,8.5E-20,1.3E-12,0.02597,14%,4,1.7E-11,15285.5,15294.83
2744,P06703,9E-20,1.4E-12,158.1,13%,1,1.8E-11,10215.35,10221.78
5038529,P84243,9E-20,1.4E-12,0.03054,15%,4,1.8E-11,15313.53,15322.88
389505,P84243,9.1E-20,1.4E-12,0.01608,15%,4,1.8E-11,15355.65,15365.05
389680,Q71DI3,9.1E-20,1.4E-12,0.3778,14%,4,1.8E-11,15373.53,15382.99
389806,Q71DI3,9.1E-20,1.4E-12,0.3747,14%,4,1.8E-11,15359.52,15368.97
2534022,Q71DI3,9.1E-20,1.4E-12,0.2752,14%,4,1.8E-11,15345.5,15354.94
2480657,P68431,9.6E-20,1.5E-12,0.01394,16%,4,1.8E-11,15459.55,15469.15
4982534,P68431,9.6E-20,1.5E-12,0.01394,16%,4,1.8E-11,15459.55,15469.14
640514,P84243,9.5E-20,1.4E-12,0.3305,14%,4,1.8E-11,15271.56,15280.88
5771782,Q71DI3,9.6E-20,1.5E-12,0.01397,16%,4,1.8E-11,15443.58,15453.09
389206,P68431,9.9E-20,1.5E-12,0.001769,10%,4,1.9E-11,15473.68,15483.31
415767,P68431,9.9E-20,1.5E-12,1.737,12%,4,1.9E-11,15277.46,15286.92
2534181,Q71DI3,9.9E-20,1.5E-12,0.0007583,10%,4,1.9E-11,15457.55,15467.07
5689289,Q71DI3,1E-19,1.5E-12,0.041,15%,4,1.9E-11,15387.55,15397.01
5395885,P84243,1E-19,1.5E-12,0.006743,13%,4,1.9E-11,15327.58,15336.95
2999314,P68431,1E-19,1.6E-12,0.001862,14%,4,1.9E-11,15459.55,15469.15
1639017,P68431,1E-19,1.6E-12,0.2364,15%,4,1.9E-11,15305.49,15314.97
4992489,P68431,1E-19,1.6E-12,0.09997,14%,4,1.9E-11,15375.5,15385.03
389170,P68431,1.1E-19,1.6E-12,0.07781,15%,4,2E-11,15361.55,15371.09
641622,P68431,1.1E-19,1.6E-12,0.09459,15%,4,2E-11,15347.54,15357.06
8623,P84243,1.1E-19,1.6E-12,0.1545,15%,4,2E-11,15355.58,15364.96
1638988,P68431,1.1E-19,1.6E-12,0.02394,14%,4,2E-11,15375.53,15385.06
5710016,Q9UII2-1,1.4E-52,6E-45,561.4,51%,1,2E-11,5471.98,18.02
32387,P61513,1.6E-52,6.5E-45,757.5,57%,1,2E-11,4092.36,18.02
414693,P84243,1.1E-19,1.7E-12,0.1694,14%,4,2E-11,15327.58,15336.94
418311,P84243,1.1E-19,1.7E-12,0.0298,11%,4,2.1E-11,15327.55,15336.9
213431,P05787-1,1.8E-52,7.3E-45,465.8,58%,1,2.1E-11,3984.01,18.02
305700,P84243,1.2E-19,1.8E-12,0.02623,13%,4,2.1E-11,15271.52,15280.84
20373,P0C0S8,1.2E-19,1.8E-12,46.16,12%,1,2.1E-11,14049.94,14058.4
5771908,Q71DI3,1.2E-19,1.9E-12,0.01041,15%,4,2.2E-11,15429.56,15439.07
12465,P62805,1.2E-19,1.9E-12,1.749,14%,4,2.2E-11,11313.36,11320.23
2480587,P68431,1.3E-19,2E-12,0.002517,15%,4,2.3E-11,15417.58,15427.15
212279,O60814,2.5E-52,1E-44,652.5,47%,1,2.3E-11,5036.79,5039.81
219641,P62805,1.3E-19,2E-12,1.432,16%,4,2.3E-11,11327.38,11334.26
389180,P68431,1.3E-19,2E-12,0.1163,13%,4,2.3E-11,15361.48,15371
213440,P0C0S8,3.4E-52,1.4E-44,388.7,50%,1,2.5E-11,6111.58,6115.27
5757263,P21397-1,3.4E-52,1.4E-44,497,62%,1,2.5E-11,5147.86,18.02
220065,P68431,1.5E-19,2.3E-12,0.00646,12%,4,2.5E-11,15361.48,15371
220041,P68431,1.5E-19,2.3E-12,0.03797,13%,4,2.5E-11,15361.52,15371.05
597259,P84243,1.5E-19,2.3E-12,0.002524,13%,4,2.5E-11,15327.62,15336.97
220941,Q71DI3,1.5E-19,2.3E-12,0.03782,13%,4,2.5E-11,15345.54,15354.99
1643925,P84243,1.5E-19,2.3E-12,0.008244,13%,4,2.5E-11,15369.63,15379.04
1301636,P84243,1.5E-19,2.3E-12,0.007409,14%,4,2.5E-11,15355.5,15364.88
389066,P68431,1.6E-19,2.5E-12,0.5352,15%,4,2.7E-11,15347.5,15357.01
2158,P68431,1.6E-19,2.5E-12,2.84,11%,4,2.7E-11,15319.51,15329.01
1643968,P84243,1.7E-19,2.6E-12,0.02526,13%,4,2.8E-11,15397.51,15406.92
4992377,P68431,1.8E-19,2.7E-12,0.001824,13%,4,2.8E-11,15431.56,15441.14
53294,Q01995,5.8E-52,2.4E-44,507.1,52%,1,2.9E-11,5999,18.02
3197,Q6FI13,1.9E-19,2.9E-12,235.1,13%,1,3E-11,14039.87,14048.38
5736765,O60814,7.3E-52,3E-44,1301,83%,1,3.1E-11,3186.9,3188.81
389415,P84243,2.1E-19,3.1E-12,0.05665,11%,4,3.2E-11,15299.51,15308.85
5396098,P68431,2.1E-19,3.2E-12,0.002746,14%,4,3.2E-11,15445.65,15455.24
5771641,Q71DI3,2.1E-19,3.2E-12,0.03976,14%,4,3.2E-11,15457.55,15467.07
2480609,P68431,2.1E-19,3.2E-12,0.05702,14%,4,3.2E-11,15473.53,15483.13
5768467,Q01524,2.1E-19,3.2E-12,1.761,14%,4,3.2E-11,8958.97,8964.78
4993378,P68431,2.1E-19,3.2E-12,0.007976,14%,4,3.2E-11,15417.54,15427.1
2480339,P68431,2.1E-19,3.2E-12,0.006481,14%,4,3.2E-11,15431.52,15441.09
1782,Q71DI3,2.1E-19,3.2E-12,253,13%,1,3.2E-11,15247.47,15256.83
218827,P20671,2.3E-19,3.5E-12,104.7,12%,1,3.4E-11,14051.92,14060.37
390040,P20671,2.3E-19,3.5E-12,94.12,12%,1,3.4E-11,14065.94,14074.4
168199,P05787-1,1.2E-51,5.1E-44,1063,85%,1,3.6E-11,2327.22,18.02
211574,P05787-1,1.3E-51,5.4E-44,372.5,51%,1,3.6E-11,4671.34,18.02
5757264,P00338-1,1.4E-51,5.7E-44,0.9689,29%,4,3.7E-11,7667.99,18.02
212018,P0C0S8,1.5E-51,6.2E-44,444.7,51%,1,3.7E-11,6468.74,6472.64
389085,P68431,2.6E-19,3.9E-12,0.2774,13%,4,3.8E-11,15347.5,15357.02
5038628,P84243,2.6E-19,4E-12,0.0221,13%,4,3.8E-11,15397.55,15406.96
416340,P84243,2.6E-19,4E-12,0.002839,13%,4,3.8E-11,15411.68,15421.12
390000,P62805,2.7E-19,4.1E-12,2.869,14%,4,3.9E-11,11355.41,11362.31
534207,P84243,2.7E-19,4.2E-12,0.02396,13%,4,3.9E-11,15285.54,15294.87
640472,P84243,2.8E-19,4.2E-12,0.2458,11%,4,3.9E-11,15285.57,15294.9
534237,P84243,2.8E-19,4.3E-12,0.2013,13%,4,4E-11,15327.55,15336.91
5689185,P84243,2.8E-19,4.3E-12,0.01208,13%,4,4E-11,15383.61,15393.01
199612,Q9UII2-1,2E-51,8.4E-44,558,43%,1,4E-11,5974.25,18.02
5736766,P16152-1,2E-51,8.3E-44,870.9,34%,1,4.1E-11,5911.2,18.02
1643882,P84243,3E-19,4.5E-12,0.03765,13%,4,4.1E-11,15397.59,15407
949158,P84243,3E-19,4.5E-12,0.2092,10%,4,4.1E-11,15369.52,15378.91
1642775,Q71DI3,3.1E-19,4.7E-12,0.03741,13%,4,4.2E-11,15373.53,15383
1643902,P84243,3.1E-19,4.7E-12,0.03762,13%,4,4.2E-11,15383.57,15392.97
169434,P05787-1,2.6E-51,1.1E-43,757.1,50%,1,4.3E-11,5190.68,18.02
12831,P84243,3.2E-19,4.9E-12,9.82,13%,4,4.4E-11,15215.49,15224.77
171037,P62805,3.2E-19,4.9E-12,3.008,12%,4,4.4E-11,11397.38,11404.31
16740,P17096-1,3.3E-19,5E-12,1.178,14%,4,4.5E-11,11768.08,18.02
13333,P17096-1,3.3E-19,5E-12,2.49,15%,4,4.5E-11,11740.04,18.02
5737357,P06733-1,3.1E-51,1.3E-43,3.01,48%,4,4.5E-11,6102.19,18.02
5038591,P84243,3.4E-19,5.2E-12,0.1755,11%,4,4.6E-11,15355.54,15364.92
34271,P05783,3.5E-51,1.5E-43,907,43%,1,4.7E-11,4439.19,18.02
5710065,P17661,3.7E-51,1.5E-43,668.3,32%,1,4.7E-11,7013.53,18.02
495027,P68431,3.6E-19,5.5E-12,0.01316,12%,4,4.7E-11,15417.54,15427.11
5771783,P68431,3.6E-19,5.5E-12,0.01343,12%,4,4.8E-11,15417.54,15427.11
425302,Q71DI3,3.7E-19,5.6E-12,0.007126,13%,4,4.8E-11,15345.57,15355.03
392137,P68431,3.7E-19,5.6E-12,0.008551,13%,4,4.9E-11,15361.55,15371.09
489169,Q71DI3,3.8E-19,5.7E-12,0.008606,10%,4,4.9E-11,15345.54,15354.97
5737364,P17661,4.9E-51,2E-43,779.3,31%,1,5.2E-11,7327.7,18.02
5768950,P68431,4.3E-19,6.5E-12,0.2584,15%,4,5.4E-11,15347.54,15357.05
635665,P84243,4.4E-19,6.7E-12,0.02599,10%,4,5.5E-11,15313.53,15322.88
272372,P07148,4.9E-19,7.5E-12,1.761,13%,4,6E-11,14220.36,14229.24
415515,P62805,5E-19,7.6E-12,2.728,15%,4,6.1E-11,11355.41,11362.31
2529973,P84243,5.2E-19,7.8E-12,0.04644,10%,4,6.2E-11,15327.51,15336.87
390063,Q7L7L0,5.2E-19,7.9E-12,107.2,13%,1,6.2E-11,14065.91,14074.36
3266,P62987,5.3E-19,8.1E-12,415.5,24%,1,6.3E-11,6219.4,6223.57
5771909,P68431,5.4E-19,8.2E-12,0.04521,15%,4,6.4E-11,15417.58,15427.15
3081,Q9H4I9,1.1E-50,4.6E-43,680.1,46%,1,6.6E-11,6673.54,18.02
219525,P68431,5.7E-19,8.6E-12,0.5926,12%,4,6.6E-11,15347.5,15357.02
452878,O60814,1.2E-50,5E-43,806.6,66%,1,6.8E-11,3930.31,3932.63
5738637,Q01995,1.7E-50,6.8E-43,805.2,48%,1,7.4E-11,4739.39,18.02
415305,P84243,6.7E-19,1E-11,0.001679,10%,4,7.5E-11,15369.67,15379.08
901764,P84243,7.1E-19,1.1E-11,0.05346,13%,4,7.8E-11,15285.57,15294.91
4740086,P84243,7.3E-19,1.1E-11,0.008056,13%,4,8E-11,15369.63,15379.04
168058,P08670,2.3E-50,9.6E-43,592.8,50%,1,8.1E-11,5261.6,18.02
5736767,P63267-1,2.5E-50,1E-42,1025,45%,1,8.3E-11,7105.71,18.02
419064,Q71DI3,7.8E-19,1.2E-11,1.05,12%,4,8.4E-11,15303.49,15312.9
1639182,P68431,8.2E-19,1.3E-11,0.0444,13%,4,8.8E-11,15417.51,15427.06
5789979,P68431,8.3E-19,1.3E-11,0.02079,15%,4,8.8E-11,15417.58,15427.15
389124,P68431,8.3E-19,1.3E-11,0.01052,15%,4,8.8E-11,15403.56,15413.12
1200,P53634-1,8.4E-19,1.3E-11,1077,12%,1,8.9E-11,7572.7,7577.49
5789992,P84243,8.5E-19,1.3E-11,0.212,12%,4,8.9E-11,15313.57,15322.92
5740465,Q06141,8.5E-19,1.3E-11,282.2,9%,1,9E-11,15263.28,15273.08
641090,P84243,8.8E-19,1.3E-11,0.1434,12%,4,9.2E-11,15271.52,15280.84
20390,P0C0S8,3.7E-50,1.5E-42,779.3,50%,1,9.2E-11,4684.69,4687.51
1434,Q9NZ45,9.2E-19,1.4E-11,344.7,13%,1,9.5E-11,12102.17,12109.9
2480333,P68431,1E-18,1.6E-11,0.00104,11%,4,1E-10,15403.49,15413.04
946662,Q71DI3,1E-18,1.6E-11,0.00455,11%,4,1E-10,15387.51,15396.98
7375,P62805,1E-18,1.6E-11,1.244,13%,4,1E-10,11327.38,11334.26
292111,P08727,5.6E-50,2.3E-42,995.9,33%,1,1E-10,5411.64,18.02
4918080,P00441,1.1E-18,1.6E-11,20.3,12%,4,1.1E-10,15876.87,15886.61
17025,P62805,6E-50,2.5E-42,0.03159,62%,4,1.1E-10,3352.78,3354.88
240168,P17661,6.2E-50,2.6E-42,808.3,31%,1,1.1E-10,6657.31,18.02
480117,P68431,1.2E-18,1.8E-11,0.002543,14%,4,1.1E-10,15417.54,15427.11
414128,P68431,1.2E-18,1.8E-11,0.1478,13%,4,1.1E-10,15347.5,15357.01
2755,P84243,1.2E-18,1.8E-11,0.9691,12%,4,1.2E-10,15201.48,15210.75
389771,Q71DI3,1.2E-18,1.9E-11,0.7218,14%,4,1.2E-10,15331.56,15341
5689018,P68431,1.2E-18,1.9E-11,0.7496,14%,4,1.2E-10,15347.54,15357.06
12313,Q71DI3,1.2E-18,1.9E-11,1.228,13%,4,1.2E-10,15261.48,15270.86
489278,P84243,1.2E-18,1.9E-11,0.1395,13%,4,1.2E-10,15285.5,15294.83
949531,P84243,1.3E-18,1.9E-11,0.05532,15%,4,1.2E-10,15341.56,15350.94
72029,P05787-1,1.1E-49,4.5E-42,631.4,65%,1,1.3E-10,3504.93,18.02
5737351,Q01523,1.2E-49,4.9E-42,546.9,37%,1,1.3E-10,7361.47,18.02
219777,Q71DI3,1.4E-18,2.2E-11,0.3898,13%,4,1.3E-10,15331.52,15340.96
389033,P68431,1.5E-18,2.3E-11,0.6124,14%,4,1.3E-10,15361.52,15371.05
415523,P68431,1.5E-18,2.3E-11,0.01822,13%,4,1.4E-10,15333.48,15342.98
2533941,Q71DI3,1.5E-18,2.3E-11,0.1033,13%,4,1.4E-10,15373.53,15382.99
3008265,P84243,1.5E-18,2.3E-11,0.07798,13%,4,1.4E-10,15257.5,15266.82
534575,P84243,1.6E-18,2.4E-11,0.07002,12%,4,1.4E-10,15285.54,15294.87
389532,P84243,1.6E-18,2.5E-11,0.03162,13%,4,1.4E-10,15355.54,15364.92
212359,P23527,1.7E-49,7.2E-42,0.5115,42%,4,1.4E-10,5893.24,5896.75
425257,P68431,1.7E-18,2.5E-11,0.0261,11%,4,1.5E-10,15361.48,15371
4730669,P84243,1.7E-18,2.6E-11,0.01384,13%,4,1.5E-10,15411.6,15421.03
4992540,P68431,1.8E-18,2.7E-11,0.02504,11%,4,1.5E-10,15375.53,15385.07
16174,P68871,1.8E-18,2.7E-11,21.32,10%,4,1.5E-10,15913.24,18.02
392220,P68431,1.9E-18,2.8E-11,0.3781,14%,4,1.6E-10,15347.54,15357.05
4982684,P84243,1.9E-18,2.8E-11,0.03026,14%,4,1.6E-10,15327.55,15336.9
641489,P84243,1.9E-18,2.8E-11,0.04226,14%,4,1.6E-10,15313.57,15322.92
8046,P68431,1.9E-18,2.9E-11,0.0786,13%,4,1.6E-10,15361.55,15371.07
33836,P60709,2.7E-49,1.1E-41,969.7,52%,1,1.6E-10,5381.74,18.02
389848,Q71DI3,2E-18,3E-11,0.007816,12%,4,1.6E-10,15415.51,15424.99
641426,P84243,2E-18,3E-11,0.03677,10%,4,1.6E-10,15271.56,15280.88
5687749,Q71DI3,2.1E-18,3.1E-11,0.04311,14%,4,1.7E-10,15359.52,15368.96
5768653,P68431,2.1E-18,3.1E-11,0.044,14%,4,1.7E-10,15375.53,15385.07
946572,Q71DI3,2.1E-18,3.1E-11,0.1665,14%,4,1.7E-10,15331.52,15340.95
5768652,P84243,2.1E-18,3.1E-11,0.01953,14%,4,1.7E-10,15369.56,15378.94
5768651,P68431,2.1E-18,3.1E-11,0.1684,14%,4,1.7E-10,15347.5,15357.01
4993351,P68431,2.2E-18,3.3E-11,0.1477,14%,4,1.8E-10,15375.57,15385.11
5038538,P84243,2.2E-18,3.3E-11,0.01993,14%,4,1.8E-10,15327.55,15336.9
5768769,P84243,2.2E-18,3.4E-11,0.0195,12%,4,1.8E-10,15355.5,15364.88
389310,P84243,2.2E-18,3.4E-11,0.03257,13%,4,1.8E-10,15313.6,15322.97
5737342,P62750,3.8E-49,1.6E-41,368.4,41%,1,1.8E-10,5493.36,18.02
61288,P07737,2.3E-18,3.6E-11,56.4,8%,1,1.9E-10,15035.49,15045.06
208493,O60814,4.2E-49,1.7E-41,1288,82%,1,1.9E-10,3058.81,3060.64
415926,Q71DI3,2.4E-18,3.6E-11,0.1178,13%,4,1.9E-10,15387.51,15396.98
480230,P68431,2.5E-18,3.8E-11,0.1318,11%,4,1.9E-10,15305.49,15314.97
479688,P84243,2.5E-18,3.8E-11,0.04839,11%,4,1.9E-10,15341.53,15350.89
389714,Q71DI3,2.5E-18,3.8E-11,0.1053,14%,4,2E-10,15457.52,15467.03
949261,P84243,2.6E-18,4E-11,0.007874,13%,4,2E-10,15341.6,15350.97
5789980,P84243,2.6E-18,4E-11,0.007361,13%,4,2E-10,15355.61,15364.99
415597,P62805,2.7E-18,4.1E-11,12.22,12%,4,2.1E-10,11355.41,11362.31
5038309,P84243,2.7E-18,4.2E-11,0.02837,13%,4,2.1E-10,15327.55,15336.91
19906,P0C0S8,7.1E-49,2.9E-41,0,24%,4,2.2E-10,12213.89,12221.27
220078,P68431,3.1E-18,4.7E-11,0.009783,10%,4,2.3E-10,15389.47,15399.01
1280801,Q71DI3,3.1E-18,4.7E-11,0.007719,10%,4,2.3E-10,15373.5,15382.95
416836,P62805,3.1E-18,4.7E-11,0.9111,13%,4,2.3E-10,11355.41,11362.31
2533945,Q71DI3,3.2E-18,4.8E-11,0.01732,13%,4,2.3E-10,15429.56,15439.06
59912,P05787-1,1E-48,4.2E-41,1166,48%,1,2.4E-10,6312.21,18.02
5737397,P62899-1,1E-48,4.2E-41,436.2,57%,1,2.4E-10,4332.49,18.02
417480,P68431,3.3E-18,5.1E-11,0.02507,13%,4,2.4E-10,15403.6,15413.17
5757219,Q12864,1.1E-48,4.4E-41,697,53%,1,2.4E-10,5300.1,18.02
18505,P14406,3.4E-18,5.2E-11,487.2,20%,1,2.4E-10,6703.57,6707.79
419894,Q71DI3,3.4E-18,5.2E-11,0.004326,13%,4,2.4E-10,15359.59,15369.05
480089,P68431,3.4E-18,5.2E-11,0.01012,13%,4,2.4E-10,15375.53,15385.06
5026167,P61457,3.5E-18,5.3E-11,194.1,12%,1,2.5E-10,11902.04,11909.51
5771912,P68431,3.5E-18,5.3E-11,0.01109,14%,4,2.5E-10,15389.58,15399.13
11839,P25815,3.6E-18,5.4E-11,716.1,10%,1,2.5E-10,10393.22,10399.9
5737498,P08727,1.3E-48,5.3E-41,1032,56%,1,2.5E-10,2791.38,18.02
641013,P68431,3.6E-18,5.5E-11,0.002086,12%,4,2.5E-10,15417.61,15427.19
2533936,Q71DI3,4.3E-18,6.6E-11,0.02975,13%,4,2.9E-10,15387.51,15396.98
389731,Q71DI3,4.4E-18,6.7E-11,0.08425,13%,4,3E-10,15359.59,15369.06
392053,P84243,4.5E-18,6.8E-11,0.2548,11%,4,3E-10,15243.49,15252.79
420059,P84243,4.5E-18,6.8E-11,0.5637,11%,4,3E-10,15229.51,15238.8
